,US_GDP,US_PCE,US_CPI,US_CPI2,US_IP,EA_GDP,EA_PCE,EA_HICP,EA_IP,CH_GDP,CH_PCE,CH_CPI,CH_IP,UK_GDP,UK_PCE,UK_CPI,UK_CPI2,UK_IP,EUR_USD,USD_CNY,GBP_USD,GBP_CNY,EUR_CNY,EUR_GBP,USD_EUR,CNY_USD,USD_GBP,CNY_GBP,CNY_EUR,GBP_EUR
2015-12-01,,,0.6387247515364791,2.437497,98.9471,,,0.25055121266785996,,,,1.6,105.9,,,0.5,1.5,99.84203,1.0889,6.4491,1.4981,9.6323,6.7808,0.7036,0.918357975939021,0.15506039602425145,0.6675121820973233,0.10381736449238499,0.1474752241623407,1.4212620807276861
2016-01-01,19001.69,12839.618,1.2375025026943876,2.460879,99.4391,2507946.3,1261333448440.9,0.32573289902280145,101.391550704108,19132416.0,40344161.3777591,1.8,,448529.7,336633000000.0,0.6,1.4,100.3686,1.0855,6.5726,1.4392,9.6206,7.0608,0.73395,0.921234454168586,0.15214679122417307,0.6948304613674263,0.10394362097998046,0.14162701110355766,1.362490632876899
2016-02-01,,,0.8472775790126619,2.538253,98.9232,,,-0.12139605462822001,,,,2.3,105.4,,,0.6,1.4,99.84203,1.1092,6.5501,1.429,9.4497,7.1605,0.761,0.9015506671474938,0.15266942489427643,0.6997900629811057,0.10582346529519455,0.13965505202150688,1.314060446780552
2016-03-01,,,0.8916160965521946,2.526214,98.1635,,,-0.0400000000000067,,,,2.3,106.8,,,0.8,1.6,99.84203,1.1134,6.5027,1.4249,9.1209,7.123,0.778,0.8981498113885397,0.15378227505497716,0.7018036353428311,0.10963830323761908,0.14039028499227854,1.2853470437017995
2016-04-01,19062.709,12903.306,1.1726257503534843,2.53143,98.4775,2514529.9,1264820914545.9,-0.2588867868166922,101.224897925173,,,2.3,106.0,450560.2,339401000000.0,0.7,1.5,102.475,1.1346,6.4754,1.4319,9.1828,7.3903,0.7989,0.8813678829543451,0.15443061432498378,0.6983727913960472,0.1088992464172148,0.13531250422851576,1.2517211165352358
2016-05-01,,,1.0784764621246223,2.565678,98.2549,,,-0.11915400655345687,,,,2.0,106.0,,,0.7,1.5,100.8952,1.1312,6.5259,1.4524,9.4919,7.3943,0.78025,0.884016973125884,0.15323556904028562,0.6885155604516663,0.10535298517683499,0.13523930595188186,1.281640499839795
2016-06-01,,,1.0792865347959424,2.563629,98.7315,,,0.04964257347099821,,,,1.9,106.2,,,0.8,1.6,99.94734,1.1232,6.5892,1.4197,9.4784,7.3498,0.77358,0.8903133903133903,0.15176349177441875,0.7043741635556808,0.10550303848750843,0.13605812403058587,1.29269112438274
2016-07-01,19197.938,12993.064,0.8683633430518256,2.569655,98.8452,2525480.4,1269616835355.5,0.1698132054739787,101.358220148321,,,1.8,106.0,451936.8,342222000000.0,0.9,1.6,99.94734,1.1055,6.6771,1.3134,8.8305,7.4111,0.8383,0.9045680687471733,0.14976561680969283,0.7613826709304097,0.11324387067549968,0.1349327360310885,1.1928903733746867
2016-08-01,,,1.0553158595656864,2.716347,98.7427,,,0.21973631642029368,,,,1.3,106.3,,,1.0,1.5,99.52607,1.1207,6.6466,1.3101,8.7716,7.4136,0.8454,0.892299455697332,0.15045286311798514,0.7633005114113426,0.11400428656117471,0.1348872342721485,1.1828720132481665
2016-09-01,,,1.5486446201652182,2.624799,98.6552,,,0.3987240829346206,,,,1.9,106.1,,,1.3,1.7,99.63139,1.1218,6.6702,1.314,8.873,7.4452,0.8405,0.8914244963451596,0.14992054211268027,0.76103500761035,0.11270145384875466,0.13431472626658786,1.189767995240928
2016-10-01,19304.352,13060.061,1.685924966243646,2.502268,98.7237,2544991.2,1277993397797.3,0.5077152812344332,102.49145904508,,,2.1,106.1,454633.4,342264000000.0,1.3,1.6,97.41969,1.1014,6.7303,1.233,8.6636,7.4463,0.86103,0.9079353550027238,0.1485817868445686,0.8110300081103,0.1154254582390692,0.13429488470784148,1.1613997189412681
2016-11-01,,,1.6843334719788938,2.518564,98.3443,,,0.589941005899397,,,,2.3,106.2,,,1.5,1.7,98.99947,1.0792,6.8402,1.2432,8.2644,7.4631,0.90173,0.9266123054114159,0.14619455571474518,0.8043758043758044,0.12100091960698901,0.13399257681124466,1.1089794062524259
2016-12-01,,,2.0507989115119862,2.585286,99.0406,,,1.0996700989702957,,,,2.1,106.0,,,1.8,1.8,101.1058,1.0545,6.9198,1.2483,8.6877,7.3176,0.84098,0.948316737790422,0.14451284719211538,0.8010894816951054,0.11510526376371193,0.13665682737509566,1.1890889200694428
2017-01-01,19398.343,13160.475,2.5103933482571117,2.651739,98.8158,2563063.5,1283740125350.1,1.7248376623376638,102.324806266144,19687162.0,43298170.4539429,2.5,,456888.8,344704000000.0,1.9,1.8,100.158,1.0635,6.8907,1.2367,8.5395,7.3202,0.85618,0.9402914903620123,0.145123136981729,0.8086035416835127,0.11710287487557819,0.13660828939100025,1.1679786960685836
2017-02-01,,,2.8103616813294208,2.664566,98.4356,,,1.954826293932932,,,,0.8,106.3,,,2.3,2.1,99.31543,1.065,6.8694,1.2495,8.6971,7.427,0.85418,0.9389671361502347,0.1455731213788686,0.8003201280512204,0.11498085568752801,0.13464386697185943,1.1707134327659274
2017-03-01,,,2.44119623655914,2.436586,99.0492,,,1.5306122448979664,,,,0.9,107.6,,,2.3,1.9,98.47288,1.0691,6.894,1.2347,8.4734,7.2472,0.8555,0.9353661958656815,0.1450536698578474,0.8099133392726979,0.1180163806736375,0.1379843249806822,1.168907071887785
2017-04-01,19506.949,13225.743,2.176223471915395,2.235672,100.0416,2583591.1,1288659658541.4,1.8967754816811233,103.458045162903,,,1.2,106.5,458227.1,344763000000.0,2.6,2.4,98.89416,1.0714,6.8876,1.2639,8.6086,7.3642,0.85553,0.9333582228859437,0.14518845461408908,0.7912018355882585,0.1161629068605813,0.13579207517449282,1.1688660830128692
2017-05-01,,,1.8563431667619756,2.139634,100.128,,,1.381847102097633,,,,1.5,106.5,,,2.7,2.5,99.31543,1.105,6.8843,1.2929,8.9143,7.5367,0.84473,0.9049773755656109,0.14525805092747265,0.7734550235903782,0.11217930740495607,0.1326840659705176,1.183810211546885
2017-06-01,,,1.640565809959127,2.122109,100.337,,,1.299990076411639,,,,1.5,107.6,,,2.6,2.4,99.31543,1.1233,6.8066,1.281,8.7805,7.6389,0.8723,0.8902341315766047,0.14691622836658536,0.7806401249024201,0.11388873071009624,0.13090890049614473,1.14639458901754
2017-07-01,19660.766,13315.382,1.7251073506566073,2.131777,100.0865,2602783.1,1296273455894.4,1.3362584762664609,105.191234063828,,,1.4,106.4,460167.3,347011000000.0,2.6,2.4,99.7367,1.153,6.7694,1.2996,8.8063,7.7385,0.87933,0.8673026886383347,0.1477235796377818,0.7694675284702985,0.11355506853048386,0.12922400982102475,1.1372294815370794
2017-08-01,,,1.92812155729698,2.075047,99.6323,,,1.5447478572852225,,,,1.8,106.0,,,2.7,2.6,99.94734,1.1813,6.667,1.2952,8.8846,7.9371,0.8944,0.8465250148141877,0.14999250037498124,0.7720815318097591,0.11255430745334623,0.12599060110115784,1.118067978533095
2017-09-01,,,2.1805652303711787,2.091354,99.7482,,,1.5587768069896812,,,,1.6,106.6,,,2.8,2.5,101.9484,1.1913,6.569,1.334,8.5008,7.8185,0.92075,0.8394191219675984,0.1522301720200944,0.7496251874062968,0.11763598720120459,0.12790177143953443,1.0860711376595167
2017-10-01,19882.352,13460.902,2.020757753132485,2.177581,100.9893,2623767.3,1302160265479.4,1.3668779714738566,107.024414632114,,,1.9,106.2,461800.9,348922000000.0,2.8,2.5,102.3697,1.1755,6.6254,1.3202,8.9194,7.8534,0.88178,0.8507018290089324,0.15093428321308902,0.7574609907589759,0.11211516469717694,0.12733338426668706,1.134069722606546
2017-11-01,,,2.172493864295566,2.099803,101.2493,,,1.5308151093439415,,,,1.7,106.1,,,2.8,2.5,102.7909,1.1743,6.62,1.3217,8.752,7.6767,0.87385,0.8515711487694798,0.1510574018126888,0.7566013467503971,0.11425959780621571,0.1302643062774369,1.1443611603822166
2017-12-01,,,2.129930719552253,2.117186,101.4871,,,1.3448037179867534,,,,1.8,106.2,,,2.7,2.3,102.5803,1.1836,6.5932,1.3404,8.9219,7.8551,0.88115,0.8448800270361608,0.15167141903779652,0.7460459564309161,0.11208374897723578,0.12730582678769206,1.1348805538217104
2018-01-01,20044.077,13558.373,2.151318868063945,2.157823,101.4852,2624085.2,1309292756322.4,1.2966287652104391,105.324556286976,19841296.0,46815528.2210241,1.5,,462119.7,351123000000.0,2.7,2.4,103.9494,1.2197,6.4233,1.3824,8.7869,7.8044,0.88723,0.8198737394441256,0.1556832157925054,0.7233796296296295,0.11380577905746055,0.1281328481369484,1.127103456826302
2018-02-01,,,2.263468931091861,2.123101,101.7319,,,1.1126564673157313,,,,2.9,107.2,,,2.5,2.2,104.6867,1.234,6.3183,1.3961,8.9649,7.8451,0.8752,0.8103727714748784,0.15827042084104903,0.7162810686913545,0.11154614106124998,0.1274681011076978,1.1425959780621573
2018-03-01,,,2.3309497646499366,2.366925,102.1943,,,1.3991526258744669,,,,2.1,106.0,,,2.3,2.1,104.2654,1.2334,6.3174,1.3976,8.7268,7.729,0.8852,0.8107669855683476,0.1582929686263336,0.7155123068116772,0.11458954026676443,0.1293828438349075,1.1296882060551288
2018-04-01,20150.476,13630.967,2.4709963021052994,2.491592,103.3551,2637660.5,1310888098807.5,1.224649750171447,105.891175735355,,,1.8,107.0,463887.9,350706000000.0,2.2,2.0,103.7388,1.227,6.2967,1.4079,8.8225,7.7468,0.8749,0.8149959250203749,0.15881334667365443,0.710277718587968,0.11334655709832814,0.12908555790778128,1.1429877700308606
2018-05-01,,,2.781921607842497,2.543212,102.381,,,1.9513630123553671,,,,1.8,106.8,,,2.3,2.0,103.1069,1.1823,6.3701,1.347,8.6097,7.6574,0.8796,0.8458090163241141,0.15698340685389556,0.7423904974016333,0.1161480655539682,0.13059262935199936,1.1368804001819008
2018-06-01,,,2.8075506935940187,2.551897,103.2256,,,1.969043887147337,,,,1.9,106.0,,,2.3,1.8,105.4239,1.1679,6.4651,1.3294,8.5574,7.4883,0.8768,0.8562376915831835,0.15467664846638104,0.7522190461862495,0.11685792413583566,0.13354165832031303,1.1405109489051095
2018-07-01,20276.154,13693.79,2.854124785561929,2.518753,103.3561,2637465.8,1310608932125.5,2.194449911434737,105.524539621698,,,2.1,106.0,466654.8,353465000000.0,2.3,1.8,103.9494,1.1685,6.7164,1.3162,8.7305,7.717,0.88605,0.8557980316645271,0.1488892859269847,0.759762953958365,0.11454097703453411,0.1295840352468576,1.128604480559788
2018-08-01,,,2.6429238568742575,2.432443,104.0585,,,2.0806752380017723,,,,2.3,106.1,,,2.4,1.9,103.9494,1.1547,6.8453,1.2878,8.9381,7.9519,0.8904,0.8660258075690656,0.14608563539947117,0.7765180928715639,0.11188060102258869,0.1257561086029754,1.1230907457322552
2018-09-01,,,2.332055105808828,2.462881,104.1038,,,2.082314986802225,,,,2.5,105.8,,,2.2,1.8,103.6335,1.1667,6.8551,1.3066,8.8714,7.9664,0.8974,0.8571183680466272,0.14587679246108737,0.765345170671973,0.11272178010235138,0.12552721430006025,1.1143302874972143
2018-10-01,20304.874,13736.572,2.492032470218053,2.415236,103.9297,2656151.6,1317870966360.2002,2.286495993746329,104.857928505958,,,2.5,105.9,467433.0,357302000000.0,2.2,1.8,102.7909,1.1488,6.9191,1.3012,8.9579,7.972,0.89078,0.8704735376044568,0.14452746744518796,0.7685213648939441,0.11163330691345069,0.1254390366281987,1.1226116437279687
2018-11-01,,,2.147328577667773,2.476418,104.0126,,,1.9189347953788793,,,,2.2,105.4,,,2.2,1.8,101.6324,1.1364,6.9367,1.29,8.9787,7.9046,0.88173,0.8799718409010912,0.14416076808857237,0.7751937984496123,0.11137469789613196,0.12650861523669762,1.134134031959897
2018-12-01,,,2.0023809043401064,2.456173,104.0451,,,1.5220997170455774,,,,1.9,105.7,,,2.0,1.8,101.2112,1.138,6.8837,1.2664,8.8756,7.8897,0.89068,0.8787346221441126,0.14527071197175936,0.7896399241945673,0.11266843931677858,0.12674753159182225,1.1227376835676113
2019-01-01,20415.15,13752.592,1.4875893578291333,2.375054,103.3598,2672906.6,1325674955900.5,1.38834186687673,105.524539621698,20572606.0,49797621.3008727,1.7,,470015.0,356969000000.0,1.8,1.8,102.5803,1.1418,6.7863,1.2901,8.7793,7.8751,0.89453,0.8758101243650377,0.14735570192888614,0.7751337105650724,0.1139042976091488,0.12698251450775228,1.1179054922696834
2019-02-01,,,1.5188615351321877,2.375943,102.8251,,,1.4934171742974955,,,,1.5,105.3,,,1.8,1.8,103.2122,1.1349,6.7367,1.3016,8.8281,7.7262,0.87888,0.8811349017534584,0.14844063116956374,0.7682851874615857,0.11327465706097575,0.12942973259817245,1.1378117604223557
2019-03-01,,,1.8831863513063984,2.356946,102.8361,,,1.3992809250801708,,,,2.3,108.5,,,1.8,1.8,104.2654,1.1296,6.7119,1.3167,8.8792,7.6332,0.85968,0.8852691218130312,0.1489891088961397,0.75947444368497,0.11262275880709972,0.13100665513808102,1.1632235250325702
2019-04-01,20584.528,13862.802,2.000583470209061,2.392773,102.2748,2681382.0,1324841716336.7002,1.7228029423151492,105.124572952254,,,2.5,105.4,470665.5,357951000000.0,2.0,1.7,102.475,1.1234,6.7161,1.3029,8.8179,7.541,0.85658,0.8901548869503294,0.14889593662988937,0.767518612326349,0.11340568616110412,0.13260840737302745,1.1674332811879802
2019-05-01,,,1.7959105553606136,2.360903,102.4176,,,1.2215062037125968,,,,2.7,105.0,,,1.9,1.7,103.8441,1.1187,6.8519,1.2855,8.8073,7.5541,0.86248,0.8938946992044337,0.14594492038704593,0.777907429015947,0.11354217524099328,0.1323784434942614,1.1594471755866802
2019-06-01,,,1.671194894390049,2.392597,102.5425,,,1.2681333461427524,,,,2.7,106.3,,,1.9,1.7,104.3707,1.1295,6.8977,1.2675,8.6966,7.7045,0.88693,0.8853474988933157,0.14497586151905706,0.7889546351084812,0.11498746636616608,0.1297942760724252,1.1274846943952737
2019-07-01,20817.581,14003.783,1.826331335037068,2.475923,102.0057,2685063.5,1333399679703.4,1.0207029369282639,104.39130072494,,,2.8,104.8,473006.0,357252000000.0,2.0,1.9,105.3186,1.1211,6.8775,1.2461,8.665,7.7654,0.89718,0.891981090000892,0.14540167211922936,0.8025038118931065,0.11540680900173111,0.12877636696113529,1.1146035355224146
2019-08-01,,,1.7376412106666406,2.630398,102.7814,,,1.009518315546587,,,,2.8,104.4,,,1.7,1.5,104.792,1.1129,7.0629,1.216,8.3823,7.6177,0.9115,0.8985533291400845,0.14158490138611618,0.8223684210526316,0.1192989990813977,0.13127321895060187,1.0970927043335161
2019-09-01,,,1.6844977040391562,2.622934,102.4601,,,0.8331737215092838,,,,3.0,105.8,,,1.7,1.6,106.6877,1.1011,7.1137,1.2369,8.7136,7.8908,0.90565,0.9081827263645446,0.14057382234280333,0.8084727948904519,0.11476312890194638,0.1267298626248289,1.1041793187213604
2019-10-01,20951.088,14093.877,1.7339736996186295,2.747596,101.5878,2685708.7,1337253435306.5,0.726022162781792,103.458045162903,,,3.8,104.7,473087.6,355768000000.0,1.5,1.7,108.1622,1.1058,7.0961,1.2657,8.7366,7.7903,0.88955,0.904322662325918,0.14092247854455264,0.790076637433831,0.11446100313623149,0.12836476130572635,1.1241639030970716
2019-11-01,,,2.092290394862917,2.772021,102.1494,,,0.9606147934678289,,,,4.5,106.2,,,1.5,1.7,108.4781,1.1051,7.0199,1.2884,9.1105,7.844,0.86008,0.904895484571532,0.1424521716833573,0.776156473144986,0.10976345974425114,0.12748597654258031,1.162682541158962
2019-12-01,,,2.3195274699624457,2.752609,101.9421,,,1.326285439692465,,,,4.5,106.9,,,1.4,1.4,109.6367,1.1114,7.0137,1.3109,9.095,7.7172,0.85225,0.8997660608241858,0.1425780971527154,0.7628346937218705,0.10995052226498075,0.12958067692945627,1.1733646230566148
